,CHR_PCODE,CHR_SYS_SAMPLE_CDE,CHR_SAMPLE_DEL_GRP,CHR_LAB_ANAL_METHOD_NAME,CHR_ANALYSIS_DATE,CHR_TEST_TYPE,CHR_LAB_MATRIX_CDE,CHR_DILUTION_FACTOR,CHR_PREP_METHOD,CHR_PREP_DATE,CHR_LAB_NAME_CDE,CHR_QC_LEVEL,CHR_LAB_SAMPLE_ID,CHR_SUBSAMPLE_AMT,CHR_SUBSAMPLE_AMT_UNIT,CHR_FINAL_VOLUME,CHR_FINAL_VOLUME_UNIT,CHR_CAS_RN,CHR_RESULT_VALUE,CHR_RESULT_TYPE_CDE,CHR_REPORTABLE_RESULT,CHR_DETECT_FLAG,CHR_QLFR_SRC,CHR_LAB_QUAL,CHR_VALIDATED_YN,CHR_VALIDATION_DATE,CHR_VALIDATOR_QUAL,CHR_VALIDATOR_QUAL_EXPLN,CHR_METHOD_DETECT_LIMIT,CHR_REPORTING_DETECT_LIMIT,CHR_QUANTITATION_LIMIT,CHR_DETECTION_LIMIT_UNIT,CHR_RESULT_COMMENT,CHR_QC_ORIG_CONC,CHR_QC_SPIKE_ADDED,CHR_QC_SPIKE_MEASURED,CHR_QC_SPIKE_RECOVERY,CHR_QC_DUP_ORIG_CONC,CHR_QC_DUP_SPIKE_ADDED,CHR_QC_DUP_SPIKE_MEASURED,CHR_QC_DUP_SPIKE_RECOVERY,CHR_QC_RPD,CHR_QC_SPIKE_LCL,CHR_QC_SPIKE_UCL,CHR_QC_RPD_CL,CHR_QC_SPIKE_STATUS,CHR_QC_DUP_SPIKE_STATUS,CHR_QC_RPD_STATUS
442,99,13-SAW-1.4-08262020-W,R2007848,E351.2,9/4/2020 13:35,initial,WS,1,METHOD,9/3/2020 13:44,ALSRNY,quant,R2007848-006,20,mL,20,mL,KN,0.41,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
443,121,13-SAW-1.4-08262020-W,R2007848,E365.1,8/31/2020 15:55,initial,WS,1,METHOD,8/29/2020 11:39,ALSRNY,quant,R2007848-006,20,mL,20,mL,7723-14-0,0.0883,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,0.0036,NA,0.005,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
444,162,13-SAW-1.4-08262020-W,R2007848,E180.1,8/27/2020 10:10,initial,WS,1,,,ALSRNY,quant,R2007848-006,NA,,NA,,TURB,2.9,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,0.06,NA,1,ntu,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
445,6,13-SAW-0.2-08262020-EB,R2007848,SM 2320 B,8/30/2020 20:36,initial,WS,1,,,ALSRNY,quant,R2007848-007,0,mL,NA,,ALK,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,1.8,1.8,2,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
446,98,13-SAW-0.2-08262020-EB,R2007848,E350.1,8/30/2020 16:43,initial,WS,1,,,ALSRNY,quant,R2007848-007,10,mL,10,mL,7664-41-7,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,0.003,0.003,0.01,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
447,27,13-SAW-0.2-08262020-EB,R2007848,E300.0,8/29/2020 19:11,initial,WS,10,,,ALSRNY,quant,R2007848-007,10,mL,10,mL,16887-00-6,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,0.5,0.5,2,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
448,31,13-SAW-0.2-08262020-EB,R2007848,SM10200H,8/28/2020 13:00,initial,WS,1,METHOD,8/27/2020 13:00,ALSRNY,quant,R2007848-007,1028,mL,1028,mL,479-61-8,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,NA,0.039,0.039,ug/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
449,66,13-SAW-0.2-08262020-EB,R2007848,SM2340B,9/8/2020 21:04,initial,WS,1,,9/8/2020 0:00,ALSRNY,quant,R2007848-007,0,mL,NA,,HARD,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,NA,6.62,6.62,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
450,100,13-SAW-0.2-08262020-EB,R2007848,Calculation,8/27/2020 22:20,initial,WS,1,,,ALSRNY,quant,R2007848-007,0,mL,NA,,14797-55-8,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,NA,0.01,0.01,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
451,101,13-SAW-0.2-08262020-EB,R2007848,E353.2,9/1/2020 20:27,initial,WS,1,,,ALSRNY,quant,R2007848-007,10,mL,10,mL,NO3NO2N,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,0.0015,0.0015,0.002,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
452,102,13-SAW-0.2-08262020-EB,R2007848,E353.2,8/27/2020 22:20,initial,WS,1,,,ALSRNY,quant,R2007848-007,10,mL,10,mL,14797-65-0,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,0.007,0.007,0.01,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
453,103,13-SAW-0.2-08262020-EB,R2007848,Calculation,9/4/2020 13:36,initial,WS,1,,9/3/2020 0:00,ALSRNY,quant,R2007848-007,0,mL,NA,,7727-37-9,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,NA,0.1,0.1,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
454,99,13-SAW-0.2-08262020-EB,R2007848,E351.2,9/4/2020 13:36,initial,WS,1,METHOD,9/3/2020 13:44,ALSRNY,quant,R2007848-007,20,mL,20,mL,KN,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,0.1,0.1,0.1,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
455,121,13-SAW-0.2-08262020-EB,R2007848,E365.1,8/31/2020 15:56,initial,WS,1,METHOD,8/29/2020 11:39,ALSRNY,quant,R2007848-007,20,mL,20,mL,7723-14-0,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,0.0036,0.0036,0.005,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
456,162,13-SAW-0.2-08262020-EB,R2007848,E180.1,8/27/2020 10:10,initial,WS,1,,,ALSRNY,quant,R2007848-007,NA,,NA,,TURB,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,0.06,0.06,1,ntu,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
481,162,13-SAW-18.4-08262020-WDUP,R2007848,E180.1,8/27/2020 10:10,initial,WS,1,,,ALSRNY,quant,R2007848-001DUP,NA,,NA,,TURB,1.6,TRG,Yes,Y,AE,0,NA,NA,0,NA,0.06,NA,1,ntu,,1.6,NA,NA,NA,1.6,NA,NA,NA,<1,NA,NA,20,,,NA
482,6,13-SAW-0.2-08262020-EBDUP,R2007848,SM 2320 B,8/30/2020 20:39,initial,WS,1,,,ALSRNY,quant,R2007848-007DUP,0,mL,NA,,ALK,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,1.8,1.8,2,mg/l,not detected,0,NA,NA,NA,0,NA,NA,NA,NC,NA,NA,20,,,NA
483,102,13-SAW-18.4-08262020-WMS,R2007848,E353.2,8/27/2020 22:17,initial,WS,1,,,ALSRNY,quant,R2007848-001MS,10,mL,10,mL,14797-65-0,0.255,SC,Yes,Y,AE,0,NA,NA,0,NA,0.007,NA,0.01,mg/l,,0,0.25,0.255,102,NA,NA,NA,NA,,75,125,20,,,NA
484,99,13-SAW-0.2-08262020-WMS,R2007848,E351.2,9/4/2020 13:25,initial,WS,1,METHOD,9/3/2020 13:42,ALSRNY,quant,R2007848-005MS,20,mL,20,mL,KN,2.75,SC,Yes,Y,AE,0,NA,NA,0,NA,0.1,NA,0.1,mg/l,,0.41,2.5,2.75,94,NA,NA,NA,NA,,75,125,20,,,NA
485,101,13-SAW-1.4-08262020-WMS,R2007848,E353.2,9/1/2020 20:20,initial,WS,1,,,ALSRNY,quant,R2007848-006MS,10,mL,10,mL,NO3NO2N,0.972,SC,Yes,Y,AE,0,NA,NA,0,NA,0.0015,NA,0.002,mg/l,,0.507,0.5,0.972,93,NA,NA,NA,NA,,75,125,20,,,NA
486,99,13-SAW-0.2-08262020-EBMS,R2007848,E351.2,9/4/2020 13:37,initial,WS,1,METHOD,9/3/2020 13:44,ALSRNY,quant,R2007848-007MS,20,mL,20,mL,KN,2.57,SC,Yes,Y,AE,0,NA,NA,0,NA,0.1,NA,0.1,mg/l,,0,2.5,2.57,103,NA,NA,NA,NA,,75,125,20,,,NA
487,102,13-SAW-18.4-08262020-WSD,R2007848,E353.2,8/27/2020 22:17,initial,WS,1,,,ALSRNY,quant,R2007848-001DMS,10,mL,10,mL,14797-65-0,0.257,SC,Yes,Y,AE,0,NA,NA,0,NA,0.007,NA,0.01,mg/l,,NA,NA,NA,NA,0,0.25,0.257,103,<1,75,125,20,,,NA
488,99,13-SAW-0.2-08262020-WSD,R2007848,E351.2,9/4/2020 13:26,initial,WS,1,METHOD,9/3/2020 13:42,ALSRNY,quant,R2007848-005DMS,20,mL,20,mL,KN,2.8,SC,Yes,Y,AE,0,NA,NA,0,NA,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,0.41,2.5,2.8,96,2,75,125,20,,,NA
489,101,13-SAW-1.4-08262020-WSD,R2007848,E353.2,9/1/2020 20:21,initial,WS,1,,,ALSRNY,quant,R2007848-006DMS,10,mL,10,mL,NO3NO2N,0.981,SC,Yes,Y,AE,0,NA,NA,0,NA,0.0015,NA,0.002,mg/l,,NA,NA,NA,NA,0.507,0.5,0.981,95,<1,75,125,20,,,NA
490,99,13-SAW-0.2-08262020-EBSD,R2007848,E351.2,9/4/2020 13:38,initial,WS,1,METHOD,9/3/2020 13:44,ALSRNY,quant,R2007848-007DMS,20,mL,20,mL,KN,2.57,SC,Yes,Y,AE,0,NA,NA,0,NA,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,0,2.5,2.57,103,<1,75,125,20,,,NA
495,21,13-SAW-18.4-08262020-W,R2007848,E200.7,9/8/2020 20:27,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-001,10,mL,10,mL,7440-70-2,64100,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
496,71,13-SAW-18.4-08262020-W,R2007848,E200.7,9/8/2020 20:27,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-001,10,mL,10,mL,7439-95-4,20000,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
497,21,13-SAW-10.8-08262020-W,R2007848,E200.7,9/8/2020 20:30,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-002,10,mL,10,mL,7440-70-2,44600,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
498,71,13-SAW-10.8-08262020-W,R2007848,E200.7,9/8/2020 20:30,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-002,10,mL,10,mL,7439-95-4,15100,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
499,21,13-SAW-7.9-08262020-W,R2007848,E200.7,9/8/2020 20:33,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-003,10,mL,10,mL,7440-70-2,49600,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
500,71,13-SAW-7.9-08262020-W,R2007848,E200.7,9/8/2020 20:33,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-003,10,mL,10,mL,7439-95-4,17300,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
501,21,13-SAW-4.8-08262020-W,R2007848,E200.7,9/8/2020 20:36,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-004,10,mL,10,mL,7440-70-2,69400,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
502,71,13-SAW-4.8-08262020-W,R2007848,E200.7,9/8/2020 20:36,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-004,10,mL,10,mL,7439-95-4,25600,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
503,21,13-SAW-4.8-08262020-WMS,R2007848,E200.7,9/8/2020 20:39,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-004S,10,mL,10,mL,7440-70-2,67500,SC,Yes,Y,AE,0,NA,NA,0,NA,110,NA,1000,ug/l,,69400,2000,67500,-95,NA,NA,NA,NA,,70,130,NA,*,,NA
504,71,13-SAW-4.8-08262020-WMS,R2007848,E200.7,9/8/2020 20:39,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-004S,10,mL,10,mL,7439-95-4,26100,SC,Yes,Y,AE,0,NA,NA,0,NA,68,NA,1000,ug/l,,25600,2000,26100,25,NA,NA,NA,NA,,70,130,NA,*,,NA
505,21,13-SAW-4.8-08262020-WSD,R2007848,E200.7,9/8/2020 20:43,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-004SD,10,mL,10,mL,7440-70-2,67400,SC,Yes,Y,AE,0,NA,NA,0,NA,110,NA,1000,ug/l,,NA,NA,NA,NA,69400,2000,67400,-100,0,70,130,20,*,*,NA
506,71,13-SAW-4.8-08262020-WSD,R2007848,E200.7,9/8/2020 20:43,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-004SD,10,mL,10,mL,7439-95-4,26200,SC,Yes,Y,AE,0,NA,NA,0,NA,68,NA,1000,ug/l,,NA,NA,NA,NA,25600,2000,26200,30,0,70,130,20,*,*,NA
507,21,13-SAW-0.2-08262020-W,R2007848,E200.7,9/8/2020 20:58,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-005,10,mL,10,mL,7440-70-2,66000,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
508,71,13-SAW-0.2-08262020-W,R2007848,E200.7,9/8/2020 20:58,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-005,10,mL,10,mL,7439-95-4,24200,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
509,21,13-SAW-1.4-08262020-W,R2007848,E200.7,9/8/2020 21:01,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-006,10,mL,10,mL,7440-70-2,67500,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
510,71,13-SAW-1.4-08262020-W,R2007848,E200.7,9/8/2020 21:01,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-006,10,mL,10,mL,7439-95-4,24900,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
511,21,13-SAW-0.2-08262020-EB,R2007848,E200.7,9/8/2020 21:04,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-007,10,mL,10,mL,7440-70-2,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,110,110,1000,ug/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
512,71,13-SAW-0.2-08262020-EB,R2007848,E200.7,9/8/2020 21:04,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-007,10,mL,10,mL,7439-95-4,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,68,68,1000,ug/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
513,6,13-SAW-18.4-09172020-W,R2008671,SM 2320 B,9/25/2020 2:41,initial,WS,1,,,ALSRNY,quant,R2008671-001,0,mL,NA,,ALK,167,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,1.8,NA,2,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
514,98,13-SAW-18.4-09172020-W,R2008671,E350.1,9/30/2020 21:02,initial,WS,1,,,ALSRNY,quant,R2008671-001,10,mL,10,mL,7664-41-7,0.013,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,0.003,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
515,27,13-SAW-18.4-09172020-W,R2008671,E300.0,9/27/2020 1:42,initial,WS,40,,,ALSRNY,quant,R2008671-001,10,mL,10,mL,16887-00-6,181,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,1.7,NA,8,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
516,31,13-SAW-18.4-09172020-W,R2008671,SM10200H,9/25/2020 11:00,initial,WS,1,METHOD,9/18/2020 14:40,ALSRNY,quant,R2008671-001,1042,mL,1042,mL,479-61-8,0.921,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,NA,NA,0.038,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
517,66,13-SAW-18.4-09172020-W,R2008671,SM2340B,9/28/2020 16:28,initial,WS,1,,9/25/2020 0:00,ALSRNY,quant,R2008671-001,0,mL,NA,,HARD,271,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,NA,NA,6.62,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
518,100,13-SAW-18.4-09172020-W,R2008671,Calculation,9/19/2020 8:40,initial,WS,1,,,ALSRNY,quant,R2008671-001,0,mL,NA,,14797-55-8,0.53,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,NA,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
519,101,13-SAW-18.4-09172020-W,R2008671,E353.2,10/1/2020 23:07,initial,WS,1,,,ALSRNY,quant,R2008671-001,10,mL,10,mL,NO3NO2N,0.53,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,0.0015,NA,0.002,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
520,102,13-SAW-18.4-09172020-W,R2008671,E353.2,9/19/2020 8:40,initial,WS,1,,,ALSRNY,quant,R2008671-001,10,mL,10,mL,14797-65-0,NA,TRG,Yes,N,AE,U,Y,3/2/2023,U,Analyte was analyzed for but not detected,0.007,0.007,0.01,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
521,103,13-SAW-18.4-09172020-W,R2008671,Calculation,10/2/2020 13:09,initial,WS,1,,10/1/2020 0:00,ALSRNY,quant,R2008671-001,0,mL,NA,,7727-37-9,0.74,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,NA,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
522,99,13-SAW-18.4-09172020-W,R2008671,E351.2,10/2/2020 13:09,initial,WS,1,METHOD,10/1/2020 15:15,ALSRNY,quant,R2008671-001,20,mL,20,mL,KN,0.21,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
523,121,13-SAW-18.4-09172020-W,R2008671,E365.1,10/2/2020 21:13,initial,WS,1,METHOD,10/1/2020 16:00,ALSRNY,quant,R2008671-001,20,mL,20,mL,7723-14-0,0.0401,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,0.0036,NA,0.005,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
524,162,13-SAW-18.4-09172020-W,R2008671,E180.1,9/18/2020 16:50,initial,WS,1,,,ALSRNY,quant,R2008671-001,NA,,NA,,TURB,1.5,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,0.06,NA,1,ntu,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
525,6,13-SAW-10.8-09172020-W,R2008671,SM 2320 B,9/25/2020 2:55,initial,WS,1,,,ALSRNY,quant,R2008671-002,0,mL,NA,,ALK,161,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,1.8,NA,2,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
526,98,13-SAW-10.8-09172020-W,R2008671,E350.1,9/30/2020 21:05,initial,WS,1,,,ALSRNY,quant,R2008671-002,10,mL,10,mL,7664-41-7,0.037,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,0.003,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
527,27,13-SAW-10.8-09172020-W,R2008671,E300.0,9/27/2020 1:07,initial,WS,40,,,ALSRNY,quant,R2008671-002,10,mL,10,mL,16887-00-6,216,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,1.7,NA,8,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
528,31,13-SAW-10.8-09172020-W,R2008671,SM10200H,9/25/2020 11:00,initial,WS,1,METHOD,9/18/2020 14:40,ALSRNY,quant,R2008671-002,1052,mL,1052,mL,479-61-8,0.921,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,NA,NA,0.038,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
529,66,13-SAW-10.8-09172020-W,R2008671,SM2340B,9/28/2020 16:43,initial,WS,1,,9/25/2020 0:00,ALSRNY,quant,R2008671-002,0,mL,NA,,HARD,278,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,NA,NA,6.62,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
530,100,13-SAW-10.8-09172020-W,R2008671,Calculation,9/19/2020 8:41,initial,WS,1,,,ALSRNY,quant,R2008671-002,0,mL,NA,,14797-55-8,0.462,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,NA,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
531,101,13-SAW-10.8-09172020-W,R2008671,E353.2,10/1/2020 23:11,initial,WS,1,,,ALSRNY,quant,R2008671-002,10,mL,10,mL,NO3NO2N,0.462,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,0.0015,NA,0.002,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
532,102,13-SAW-10.8-09172020-W,R2008671,E353.2,9/19/2020 8:41,initial,WS,1,,,ALSRNY,quant,R2008671-002,10,mL,10,mL,14797-65-0,NA,TRG,Yes,N,AE,U,Y,3/2/2023,U,Analyte was analyzed for but not detected,0.007,0.007,0.01,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
533,103,13-SAW-10.8-09172020-W,R2008671,Calculation,10/2/2020 13:14,initial,WS,1,,10/1/2020 0:00,ALSRNY,quant,R2008671-002,0,mL,NA,,7727-37-9,0.69,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,NA,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
534,99,13-SAW-10.8-09172020-W,R2008671,E351.2,10/2/2020 13:14,initial,WS,1,METHOD,10/1/2020 15:15,ALSRNY,quant,R2008671-002,20,mL,20,mL,KN,0.23,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
535,121,13-SAW-10.8-09172020-W,R2008671,E365.1,10/2/2020 23:43,initial,WS,5,METHOD,10/1/2020 16:00,ALSRNY,quant,R2008671-002,20,mL,20,mL,7723-14-0,0.078,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,0.018,NA,0.025,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
536,162,13-SAW-10.8-09172020-W,R2008671,E180.1,9/18/2020 16:50,initial,WS,1,,,ALSRNY,quant,R2008671-002,NA,,NA,,TURB,3.5,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,0.06,NA,1,ntu,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
537,6,13-SAW-7.9-09172020-W,R2008671,SM 2320 B,9/25/2020 3:01,initial,WS,1,,,ALSRNY,quant,R2008671-003,0,mL,NA,,ALK,163,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,1.8,NA,2,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
538,98,13-SAW-7.9-09172020-W,R2008671,E350.1,9/30/2020 21:06,initial,WS,1,,,ALSRNY,quant,R2008671-003,10,mL,10,mL,7664-41-7,0.04,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,0.003,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
539,27,13-SAW-7.9-09172020-W,R2008671,E300.0,9/27/2020 1:13,initial,WS,40,,,ALSRNY,quant,R2008671-003,10,mL,10,mL,16887-00-6,215,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,1.7,NA,8,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
540,31,13-SAW-7.9-09172020-W,R2008671,SM10200H,9/25/2020 11:00,initial,WS,1,METHOD,9/18/2020 14:40,ALSRNY,quant,R2008671-003,1000,mL,1000,mL,479-61-8,0.77,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,NA,NA,0.04,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
541,66,13-SAW-7.9-09172020-W,R2008671,SM2340B,9/28/2020 16:47,initial,WS,1,,9/25/2020 0:00,ALSRNY,quant,R2008671-003,0,mL,NA,,HARD,273,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,NA,NA,6.62,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
542,100,13-SAW-7.9-09172020-W,R2008671,Calculation,9/19/2020 8:42,initial,WS,1,,,ALSRNY,quant,R2008671-003,0,mL,NA,,14797-55-8,0.488,TRG,Yes,Y,AE,0,Y,3/2/2023,A,,NA,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
