,CHR_PCODE,CHR_SYS_SAMPLE_CDE,CHR_SAMPLE_DEL_GRP,CHR_LAB_ANAL_METHOD_NAME,CHR_ANALYSIS_DATE,CHR_TEST_TYPE,CHR_LAB_MATRIX_CDE,CHR_DILUTION_FACTOR,CHR_PREP_METHOD,CHR_PREP_DATE,CHR_LAB_NAME_CDE,CHR_QC_LEVEL,CHR_LAB_SAMPLE_ID,CHR_SUBSAMPLE_AMT,CHR_SUBSAMPLE_AMT_UNIT,CHR_FINAL_VOLUME,CHR_FINAL_VOLUME_UNIT,CHR_CAS_RN,CHR_RESULT_VALUE,CHR_RESULT_TYPE_CDE,CHR_REPORTABLE_RESULT,CHR_DETECT_FLAG,CHR_QLFR_SRC,CHR_LAB_QUAL,CHR_VALIDATED_YN,CHR_VALIDATION_DATE,CHR_VALIDATOR_QUAL,CHR_VALIDATOR_QUAL_EXPLN,CHR_METHOD_DETECT_LIMIT,CHR_REPORTING_DETECT_LIMIT,CHR_QUANTITATION_LIMIT,CHR_DETECTION_LIMIT_UNIT,CHR_RESULT_COMMENT,CHR_QC_ORIG_CONC,CHR_QC_SPIKE_ADDED,CHR_QC_SPIKE_MEASURED,CHR_QC_SPIKE_RECOVERY,CHR_QC_DUP_ORIG_CONC,CHR_QC_DUP_SPIKE_ADDED,CHR_QC_DUP_SPIKE_MEASURED,CHR_QC_DUP_SPIKE_RECOVERY,CHR_QC_RPD,CHR_QC_SPIKE_LCL,CHR_QC_SPIKE_UCL,CHR_QC_RPD_CL,CHR_QC_SPIKE_STATUS,CHR_QC_DUP_SPIKE_STATUS,CHR_QC_RPD_STATUS
72,162,13-SAW-1.4-08262020-W,R2007848,E180.1,8/27/2020 10:10,initial,WS,1,,,ALSRNY,quant,R2007848-006,NA,,NA,,TURB,2.9,TRG,Yes,Y,AE,0,N,NA,0,NA,0.06,NA,1,ntu,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
73,6,13-SAW-0.2-08262020-EB,R2007848,SM 2320 B,8/30/2020 20:36,initial,WS,1,,,ALSRNY,quant,R2007848-007,0,mL,NA,,ALK,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,1.8,1.8,2,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
74,98,13-SAW-0.2-08262020-EB,R2007848,E350.1,8/30/2020 16:43,initial,WS,1,,,ALSRNY,quant,R2007848-007,10,mL,10,mL,7664-41-7,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,0.003,0.003,0.01,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
75,27,13-SAW-0.2-08262020-EB,R2007848,E300.0,8/29/2020 19:11,initial,WS,10,,,ALSRNY,quant,R2007848-007,10,mL,10,mL,16887-00-6,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,0.5,0.5,2,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
76,31,13-SAW-0.2-08262020-EB,R2007848,SM10200H,8/28/2020 13:00,initial,WS,1,METHOD,8/27/2020 13:00,ALSRNY,quant,R2007848-007,1028,mL,1028,mL,479-61-8,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,NA,0.039,0.039,ug/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
77,66,13-SAW-0.2-08262020-EB,R2007848,SM2340B,9/8/2020 21:04,initial,WS,1,,9/8/2020 0:00,ALSRNY,quant,R2007848-007,0,mL,NA,,HARD,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,NA,6.62,6.62,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
78,100,13-SAW-0.2-08262020-EB,R2007848,Calculation,8/27/2020 22:20,initial,WS,1,,,ALSRNY,quant,R2007848-007,0,mL,NA,,14797-55-8,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,NA,0.01,0.01,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
79,101,13-SAW-0.2-08262020-EB,R2007848,E353.2,9/1/2020 20:27,initial,WS,1,,,ALSRNY,quant,R2007848-007,10,mL,10,mL,NO3NO2N,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,0.0015,0.0015,0.002,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
80,102,13-SAW-0.2-08262020-EB,R2007848,E353.2,8/27/2020 22:20,initial,WS,1,,,ALSRNY,quant,R2007848-007,10,mL,10,mL,14797-65-0,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,0.007,0.007,0.01,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
81,103,13-SAW-0.2-08262020-EB,R2007848,Calculation,9/4/2020 13:36,initial,WS,1,,9/3/2020 0:00,ALSRNY,quant,R2007848-007,0,mL,NA,,7727-37-9,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,NA,0.1,0.1,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
82,99,13-SAW-0.2-08262020-EB,R2007848,E351.2,9/4/2020 13:36,initial,WS,1,METHOD,9/3/2020 13:44,ALSRNY,quant,R2007848-007,20,mL,20,mL,KN,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,0.1,0.1,0.1,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
83,121,13-SAW-0.2-08262020-EB,R2007848,E365.1,8/31/2020 15:56,initial,WS,1,METHOD,8/29/2020 11:39,ALSRNY,quant,R2007848-007,20,mL,20,mL,7723-14-0,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,0.0036,0.0036,0.005,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
84,162,13-SAW-0.2-08262020-EB,R2007848,E180.1,8/27/2020 10:10,initial,WS,1,,,ALSRNY,quant,R2007848-007,NA,,NA,,TURB,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,0.06,0.06,1,ntu,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
85,162,13-SAW-18.4-08262020-WDUP,R2007848,E180.1,8/27/2020 10:10,initial,WS,1,,,ALSRNY,quant,R2007848-001DUP,NA,,NA,,TURB,1.6,TRG,Yes,Y,AE,0,NA,NA,0,NA,0.06,NA,1,ntu,,1.6,NA,NA,NA,1.6,NA,NA,NA,<1,NA,NA,20,,,NA
86,6,13-SAW-0.2-08262020-EBDUP,R2007848,SM 2320 B,8/30/2020 20:39,initial,WS,1,,,ALSRNY,quant,R2007848-007DUP,0,mL,NA,,ALK,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,1.8,1.8,2,mg/l,not detected,0,NA,NA,NA,0,NA,NA,NA,NC,NA,NA,20,,,NA
87,102,13-SAW-18.4-08262020-WMS,R2007848,E353.2,8/27/2020 22:17,initial,WS,1,,,ALSRNY,quant,R2007848-001MS,10,mL,10,mL,14797-65-0,0.255,SC,Yes,Y,AE,0,NA,NA,0,NA,0.007,NA,0.01,mg/l,,0,0.25,0.255,102,NA,NA,NA,NA,,75,125,20,,,NA
88,99,13-SAW-0.2-08262020-WMS,R2007848,E351.2,9/4/2020 13:25,initial,WS,1,METHOD,9/3/2020 13:42,ALSRNY,quant,R2007848-005MS,20,mL,20,mL,KN,2.75,SC,Yes,Y,AE,0,NA,NA,0,NA,0.1,NA,0.1,mg/l,,0.41,2.5,2.75,94,NA,NA,NA,NA,,75,125,20,,,NA
89,101,13-SAW-1.4-08262020-WMS,R2007848,E353.2,9/1/2020 20:20,initial,WS,1,,,ALSRNY,quant,R2007848-006MS,10,mL,10,mL,NO3NO2N,0.972,SC,Yes,Y,AE,0,NA,NA,0,NA,0.0015,NA,0.002,mg/l,,0.507,0.5,0.972,93,NA,NA,NA,NA,,75,125,20,,,NA
90,99,13-SAW-0.2-08262020-EBMS,R2007848,E351.2,9/4/2020 13:37,initial,WS,1,METHOD,9/3/2020 13:44,ALSRNY,quant,R2007848-007MS,20,mL,20,mL,KN,2.57,SC,Yes,Y,AE,0,NA,NA,0,NA,0.1,NA,0.1,mg/l,,0,2.5,2.57,103,NA,NA,NA,NA,,75,125,20,,,NA
91,102,13-SAW-18.4-08262020-WSD,R2007848,E353.2,8/27/2020 22:17,initial,WS,1,,,ALSRNY,quant,R2007848-001DMS,10,mL,10,mL,14797-65-0,0.257,SC,Yes,Y,AE,0,NA,NA,0,NA,0.007,NA,0.01,mg/l,,NA,NA,NA,NA,0,0.25,0.257,103,<1,75,125,20,,,NA
92,99,13-SAW-0.2-08262020-WSD,R2007848,E351.2,9/4/2020 13:26,initial,WS,1,METHOD,9/3/2020 13:42,ALSRNY,quant,R2007848-005DMS,20,mL,20,mL,KN,2.8,SC,Yes,Y,AE,0,NA,NA,0,NA,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,0.41,2.5,2.8,96,2,75,125,20,,,NA
93,101,13-SAW-1.4-08262020-WSD,R2007848,E353.2,9/1/2020 20:21,initial,WS,1,,,ALSRNY,quant,R2007848-006DMS,10,mL,10,mL,NO3NO2N,0.981,SC,Yes,Y,AE,0,NA,NA,0,NA,0.0015,NA,0.002,mg/l,,NA,NA,NA,NA,0.507,0.5,0.981,95,<1,75,125,20,,,NA
94,99,13-SAW-0.2-08262020-EBSD,R2007848,E351.2,9/4/2020 13:38,initial,WS,1,METHOD,9/3/2020 13:44,ALSRNY,quant,R2007848-007DMS,20,mL,20,mL,KN,2.57,SC,Yes,Y,AE,0,NA,NA,0,NA,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,0,2.5,2.57,103,<1,75,125,20,,,NA
95,21,13-SAW-18.4-08262020-W,R2007848,E200.7,9/8/2020 20:27,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-001,10,mL,10,mL,7440-70-2,64100,TRG,Yes,Y,AE,0,N,NA,0,NA,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
96,71,13-SAW-18.4-08262020-W,R2007848,E200.7,9/8/2020 20:27,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-001,10,mL,10,mL,7439-95-4,20000,TRG,Yes,Y,AE,0,N,NA,0,NA,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
97,21,13-SAW-10.8-08262020-W,R2007848,E200.7,9/8/2020 20:30,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-002,10,mL,10,mL,7440-70-2,44600,TRG,Yes,Y,AE,0,N,NA,0,NA,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
98,71,13-SAW-10.8-08262020-W,R2007848,E200.7,9/8/2020 20:30,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-002,10,mL,10,mL,7439-95-4,15100,TRG,Yes,Y,AE,0,N,NA,0,NA,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
99,21,13-SAW-7.9-08262020-W,R2007848,E200.7,9/8/2020 20:33,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-003,10,mL,10,mL,7440-70-2,49600,TRG,Yes,Y,AE,0,N,NA,0,NA,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
100,71,13-SAW-7.9-08262020-W,R2007848,E200.7,9/8/2020 20:33,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-003,10,mL,10,mL,7439-95-4,17300,TRG,Yes,Y,AE,0,N,NA,0,NA,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
101,21,13-SAW-4.8-08262020-W,R2007848,E200.7,9/8/2020 20:36,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-004,10,mL,10,mL,7440-70-2,69400,TRG,Yes,Y,AE,0,N,NA,0,NA,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
102,71,13-SAW-4.8-08262020-W,R2007848,E200.7,9/8/2020 20:36,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-004,10,mL,10,mL,7439-95-4,25600,TRG,Yes,Y,AE,0,N,NA,0,NA,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
103,21,13-SAW-4.8-08262020-WMS,R2007848,E200.7,9/8/2020 20:39,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-004S,10,mL,10,mL,7440-70-2,67500,SC,Yes,Y,AE,0,NA,NA,0,NA,110,NA,1000,ug/l,,69400,2000,67500,-95,NA,NA,NA,NA,,70,130,NA,*,,NA
104,71,13-SAW-4.8-08262020-WMS,R2007848,E200.7,9/8/2020 20:39,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-004S,10,mL,10,mL,7439-95-4,26100,SC,Yes,Y,AE,0,NA,NA,0,NA,68,NA,1000,ug/l,,25600,2000,26100,25,NA,NA,NA,NA,,70,130,NA,*,,NA
105,21,13-SAW-4.8-08262020-WSD,R2007848,E200.7,9/8/2020 20:43,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-004SD,10,mL,10,mL,7440-70-2,67400,SC,Yes,Y,AE,0,NA,NA,0,NA,110,NA,1000,ug/l,,NA,NA,NA,NA,69400,2000,67400,-100,0,70,130,20,*,*,NA
106,71,13-SAW-4.8-08262020-WSD,R2007848,E200.7,9/8/2020 20:43,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-004SD,10,mL,10,mL,7439-95-4,26200,SC,Yes,Y,AE,0,NA,NA,0,NA,68,NA,1000,ug/l,,NA,NA,NA,NA,25600,2000,26200,30,0,70,130,20,*,*,NA
107,21,13-SAW-0.2-08262020-W,R2007848,E200.7,9/8/2020 20:58,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-005,10,mL,10,mL,7440-70-2,66000,TRG,Yes,Y,AE,0,N,NA,0,NA,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
108,71,13-SAW-0.2-08262020-W,R2007848,E200.7,9/8/2020 20:58,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-005,10,mL,10,mL,7439-95-4,24200,TRG,Yes,Y,AE,0,N,NA,0,NA,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
109,21,13-SAW-1.4-08262020-W,R2007848,E200.7,9/8/2020 21:01,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-006,10,mL,10,mL,7440-70-2,67500,TRG,Yes,Y,AE,0,N,NA,0,NA,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
110,71,13-SAW-1.4-08262020-W,R2007848,E200.7,9/8/2020 21:01,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-006,10,mL,10,mL,7439-95-4,24900,TRG,Yes,Y,AE,0,N,NA,0,NA,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
111,21,13-SAW-0.2-08262020-EB,R2007848,E200.7,9/8/2020 21:04,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-007,10,mL,10,mL,7440-70-2,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,110,110,1000,ug/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
112,71,13-SAW-0.2-08262020-EB,R2007848,E200.7,9/8/2020 21:04,initial,WS,1,SW3010A,9/8/2020 0:00,ALSRNY,quant,R2007848-007,10,mL,10,mL,7439-95-4,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,68,68,1000,ug/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
113,6,13-SAW-18.4-09172020-W,R2008671,SM 2320 B,9/25/2020 2:41,initial,WS,1,,,ALSRNY,quant,R2008671-001,0,mL,NA,,ALK,167,TRG,Yes,Y,AE,0,N,NA,0,NA,1.8,NA,2,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
114,98,13-SAW-18.4-09172020-W,R2008671,E350.1,9/30/2020 21:02,initial,WS,1,,,ALSRNY,quant,R2008671-001,10,mL,10,mL,7664-41-7,0.013,TRG,Yes,Y,AE,0,N,NA,0,NA,0.003,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
115,27,13-SAW-18.4-09172020-W,R2008671,E300.0,9/27/2020 1:42,initial,WS,40,,,ALSRNY,quant,R2008671-001,10,mL,10,mL,16887-00-6,181,TRG,Yes,Y,AE,0,N,NA,0,NA,1.7,NA,8,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
116,31,13-SAW-18.4-09172020-W,R2008671,SM10200H,9/25/2020 11:00,initial,WS,1,METHOD,9/18/2020 14:40,ALSRNY,quant,R2008671-001,1042,mL,1042,mL,479-61-8,0.921,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.038,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
117,66,13-SAW-18.4-09172020-W,R2008671,SM2340B,9/28/2020 16:28,initial,WS,1,,9/25/2020 0:00,ALSRNY,quant,R2008671-001,0,mL,NA,,HARD,271,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,6.62,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
118,100,13-SAW-18.4-09172020-W,R2008671,Calculation,9/19/2020 8:40,initial,WS,1,,,ALSRNY,quant,R2008671-001,0,mL,NA,,14797-55-8,0.53,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
119,101,13-SAW-18.4-09172020-W,R2008671,E353.2,10/1/2020 23:07,initial,WS,1,,,ALSRNY,quant,R2008671-001,10,mL,10,mL,NO3NO2N,0.53,TRG,Yes,Y,AE,0,N,NA,0,NA,0.0015,NA,0.002,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
120,102,13-SAW-18.4-09172020-W,R2008671,E353.2,9/19/2020 8:40,initial,WS,1,,,ALSRNY,quant,R2008671-001,10,mL,10,mL,14797-65-0,NA,TRG,Yes,N,AE,U,N,NA,0,NA,0.007,0.007,0.01,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
121,103,13-SAW-18.4-09172020-W,R2008671,Calculation,10/2/2020 13:09,initial,WS,1,,10/1/2020 0:00,ALSRNY,quant,R2008671-001,0,mL,NA,,7727-37-9,0.74,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
122,99,13-SAW-18.4-09172020-W,R2008671,E351.2,10/2/2020 13:09,initial,WS,1,METHOD,10/1/2020 15:15,ALSRNY,quant,R2008671-001,20,mL,20,mL,KN,0.21,TRG,Yes,Y,AE,0,N,NA,0,NA,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
123,121,13-SAW-18.4-09172020-W,R2008671,E365.1,10/2/2020 21:13,initial,WS,1,METHOD,10/1/2020 16:00,ALSRNY,quant,R2008671-001,20,mL,20,mL,7723-14-0,0.0401,TRG,Yes,Y,AE,0,N,NA,0,NA,0.0036,NA,0.005,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
124,162,13-SAW-18.4-09172020-W,R2008671,E180.1,9/18/2020 16:50,initial,WS,1,,,ALSRNY,quant,R2008671-001,NA,,NA,,TURB,1.5,TRG,Yes,Y,AE,0,N,NA,0,NA,0.06,NA,1,ntu,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
125,6,13-SAW-10.8-09172020-W,R2008671,SM 2320 B,9/25/2020 2:55,initial,WS,1,,,ALSRNY,quant,R2008671-002,0,mL,NA,,ALK,161,TRG,Yes,Y,AE,0,N,NA,0,NA,1.8,NA,2,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
126,98,13-SAW-10.8-09172020-W,R2008671,E350.1,9/30/2020 21:05,initial,WS,1,,,ALSRNY,quant,R2008671-002,10,mL,10,mL,7664-41-7,0.037,TRG,Yes,Y,AE,0,N,NA,0,NA,0.003,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
127,27,13-SAW-10.8-09172020-W,R2008671,E300.0,9/27/2020 1:07,initial,WS,40,,,ALSRNY,quant,R2008671-002,10,mL,10,mL,16887-00-6,216,TRG,Yes,Y,AE,0,N,NA,0,NA,1.7,NA,8,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
128,31,13-SAW-10.8-09172020-W,R2008671,SM10200H,9/25/2020 11:00,initial,WS,1,METHOD,9/18/2020 14:40,ALSRNY,quant,R2008671-002,1052,mL,1052,mL,479-61-8,0.921,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.038,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
129,66,13-SAW-10.8-09172020-W,R2008671,SM2340B,9/28/2020 16:43,initial,WS,1,,9/25/2020 0:00,ALSRNY,quant,R2008671-002,0,mL,NA,,HARD,278,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,6.62,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
130,100,13-SAW-10.8-09172020-W,R2008671,Calculation,9/19/2020 8:41,initial,WS,1,,,ALSRNY,quant,R2008671-002,0,mL,NA,,14797-55-8,0.462,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
131,101,13-SAW-10.8-09172020-W,R2008671,E353.2,10/1/2020 23:11,initial,WS,1,,,ALSRNY,quant,R2008671-002,10,mL,10,mL,NO3NO2N,0.462,TRG,Yes,Y,AE,0,N,NA,0,NA,0.0015,NA,0.002,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
132,102,13-SAW-10.8-09172020-W,R2008671,E353.2,9/19/2020 8:41,initial,WS,1,,,ALSRNY,quant,R2008671-002,10,mL,10,mL,14797-65-0,NA,TRG,Yes,N,AE,U,N,NA,0,NA,0.007,0.007,0.01,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
133,103,13-SAW-10.8-09172020-W,R2008671,Calculation,10/2/2020 13:14,initial,WS,1,,10/1/2020 0:00,ALSRNY,quant,R2008671-002,0,mL,NA,,7727-37-9,0.69,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
134,99,13-SAW-10.8-09172020-W,R2008671,E351.2,10/2/2020 13:14,initial,WS,1,METHOD,10/1/2020 15:15,ALSRNY,quant,R2008671-002,20,mL,20,mL,KN,0.23,TRG,Yes,Y,AE,0,N,NA,0,NA,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
135,121,13-SAW-10.8-09172020-W,R2008671,E365.1,10/2/2020 23:43,initial,WS,5,METHOD,10/1/2020 16:00,ALSRNY,quant,R2008671-002,20,mL,20,mL,7723-14-0,0.078,TRG,Yes,Y,AE,0,N,NA,0,NA,0.018,NA,0.025,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
136,162,13-SAW-10.8-09172020-W,R2008671,E180.1,9/18/2020 16:50,initial,WS,1,,,ALSRNY,quant,R2008671-002,NA,,NA,,TURB,3.5,TRG,Yes,Y,AE,0,N,NA,0,NA,0.06,NA,1,ntu,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
137,6,13-SAW-7.9-09172020-W,R2008671,SM 2320 B,9/25/2020 3:01,initial,WS,1,,,ALSRNY,quant,R2008671-003,0,mL,NA,,ALK,163,TRG,Yes,Y,AE,0,N,NA,0,NA,1.8,NA,2,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
138,98,13-SAW-7.9-09172020-W,R2008671,E350.1,9/30/2020 21:06,initial,WS,1,,,ALSRNY,quant,R2008671-003,10,mL,10,mL,7664-41-7,0.04,TRG,Yes,Y,AE,0,N,NA,0,NA,0.003,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
139,27,13-SAW-7.9-09172020-W,R2008671,E300.0,9/27/2020 1:13,initial,WS,40,,,ALSRNY,quant,R2008671-003,10,mL,10,mL,16887-00-6,215,TRG,Yes,Y,AE,0,N,NA,0,NA,1.7,NA,8,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
140,31,13-SAW-7.9-09172020-W,R2008671,SM10200H,9/25/2020 11:00,initial,WS,1,METHOD,9/18/2020 14:40,ALSRNY,quant,R2008671-003,1000,mL,1000,mL,479-61-8,0.77,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.04,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
141,66,13-SAW-7.9-09172020-W,R2008671,SM2340B,9/28/2020 16:47,initial,WS,1,,9/25/2020 0:00,ALSRNY,quant,R2008671-003,0,mL,NA,,HARD,273,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,6.62,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
142,100,13-SAW-7.9-09172020-W,R2008671,Calculation,9/19/2020 8:42,initial,WS,1,,,ALSRNY,quant,R2008671-003,0,mL,NA,,14797-55-8,0.488,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
143,101,13-SAW-7.9-09172020-W,R2008671,E353.2,10/1/2020 23:12,initial,WS,1,,,ALSRNY,quant,R2008671-003,10,mL,10,mL,NO3NO2N,0.5,TRG,Yes,Y,AE,0,N,NA,0,NA,0.0015,NA,0.002,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
144,102,13-SAW-7.9-09172020-W,R2008671,E353.2,9/19/2020 8:42,initial,WS,1,,,ALSRNY,quant,R2008671-003,10,mL,10,mL,14797-65-0,0.011,TRG,Yes,Y,AE,0,N,NA,0,NA,0.007,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
145,103,13-SAW-7.9-09172020-W,R2008671,Calculation,10/2/2020 13:15,initial,WS,1,,10/1/2020 0:00,ALSRNY,quant,R2008671-003,0,mL,NA,,7727-37-9,0.74,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
